static\images\obj95__340.png,1252183,1366926,1940251,1557968,1292058,1252183,1366926,1940251,1557968,1292058,1249830,1365910,1940401,1565716,1283634,1260571,1345941,1791076,2045689,2009832,1248698,1352492,1790176,2077358,2001606,2921925,2365552,1780865,2175788,2782490,2921925,2365552,1780865,2175788,2782490,2917936,2364798,1780501,2174544,2778626,3022045,2437917,1387882,716133,757680,3022634,2437608,1387940,716212,757760
static\images\obj95__345.png,1268390,1377891,1906463,1611042,1264935,1268390,1377891,1906463,1611042,1264935,1258679,1354800,1913631,1627918,1264342,1251708,1349212,1809971,2063077,1999567,1262948,1358120,1793924,2062412,1995560,2904382,2349185,1757775,2150076,2765667,2904382,2349185,1757775,2150076,2765667,2900457,2348570,1757387,2148522,2761838,3003952,2421556,1369821,706909,747905,3004542,2421222,1369800,706860,747916
static\images\obj95__35.png,1255939,1412757,1933327,1561407,1361157,1255939,1412757,1933327,1561407,1361157,1258429,1395765,1939828,1594011,1351236,1297999,1308778,1791536,2021874,1891287,1299674,1315099,1797860,2022381,1882009,2886987,2324099,1731645,2119205,2746189,2886987,2324099,1731645,2119205,2746189,2883883,2323835,1731604,2118023,2743332,2988975,2397552,1349284,696218,736627,2989412,2397125,1349362,696277,736739
static\images\obj95__350.png,1258041,1366274,1953009,1554359,1311065,1258041,1366274,1953009,1554359,1311065,1253302,1378763,1925425,1567750,1304207,1249271,1338012,1795912,2043604,1998365,1254509,1341510,1801185,2047774,1999547,2923615,2364970,1778901,2173707,2783539,2923615,2364970,1778901,2173707,2783539,2919566,2364115,1778417,2172358,2779421,3024261,2437574,1386292,715380,756843,3024843,2437256,1386319,715382,756875
static\images\obj95__355.png,1260061,1370729,1939382,1550188,1321498,1260061,1370729,1939382,1550188,1321498,1238768,1349495,1932471,1575218,1310885,1285704,1311641,1797028,2041400,1976396,1274073,1325772,1797597,2059476,1991406,2924695,2364463,1777528,2172170,2784206,2924695,2364463,1777528,2172170,2784206,2920548,2363555,1777055,2170716,2780153,3025572,2437189,1385114,714824,756232,3026211,2436896,1385149,714758,756276
static\images\obj95__40.png,1243521,1310707,2049805,1392353,1378840,1243521,1310707,2049805,1392353,1378840,1239953,1282262,2047749,1411084,1366489,1265167,1222293,1887225,1841496,1945458,1263812,1246617,1870090,1849622,1935970,2962693,2387493,1804079,2201385,2817202,2962693,2387493,1804079,2201385,2817202,2958985,2386620,1803883,2200324,2813897,3067327,2462009,1406967,725994,768030,3067872,2461767,1406938,725994,768158
static\images\obj95__45.png,1264863,1369526,1958922,1528740,1359470,1264863,1369526,1958922,1528740,1359470,1251730,1367052,1939068,1561495,1363786,1272394,1280909,1770941,2005471,1931563,1277885,1291915,1800989,2022453,1926136,2907351,2340318,1752616,2142598,2765140,2907351,2340318,1752616,2142598,2765140,2904226,2339956,1752432,2141417,2762172,3010472,2414057,1365891,704883,745779,3010937,2413725,1365925,704843,745828
static\images\obj95__5.png,1183741,1391300,2064784,1304501,1395041,1183741,1391300,2064784,1304501,1395041,1193520,1384352,2053648,1329651,1407103,1256594,1291973,1895818,1888267,1922042,1239506,1304830,1895364,1910431,1927068,2941301,2374774,1799718,2194627,2798121,2941301,2374774,1799718,2194627,2798121,2937774,2373816,1799540,2193743,2794609,3044428,2447965,1403526,724197,766298,3045050,2447748,1403534,724317,766340
static\images\obj95__50.png,1281325,1396632,1921517,1631308,1373390,1281325,1396632,1921517,1631308,1373390,1284805,1391151,1918553,1658216,1365351,1285833,1303320,1771351,2017024,1810010,1287212,1305790,1788215,2008003,1814228,2844233,2285618,1691043,2071188,2704846,2844233,2285618,1691043,2071188,2704846,2841155,2285219,1690761,2069822,2702059,2945007,2358742,1317657,679912,719414,2945410,2358300,1317719,679837,719386
static\images\obj95__55.png,1296462,1384986,1934419,1620489,1356529,1296462,1384986,1934419,1620489,1356529,1298383,1376588,1916496,1630925,1363376,1297635,1278266,1792262,1997285,1866000,1292876,1293012,1798088,1997276,1866497,2874680,2312012,1716499,2101455,2734123,2874680,2312012,1716499,2101455,2734123,2871337,2311684,1716332,2100081,2731388,2976103,2385494,1337644,690229,730296,2976520,2385064,1337636,690202,730385
static\images\obj95__60.png,1219175,1333189,2090565,1430825,1424398,1219175,1333189,2090565,1430825,1424398,1207475,1323213,2065514,1440823,1406338,1263496,1242995,1875824,1783781,1917000,1270366,1252407,1874564,1800924,1931194,2925313,2354999,1772439,2164529,2781340,2925313,2354999,1772439,2164529,2781340,2921771,2354209,1772088,2163495,2777844,3029194,2428663,1382362,713275,754718,3029564,2428323,1382386,713282,754746
static\images\obj95__65.png,1228387,1318869,2049564,1409267,1382007,1228387,1318869,2049564,1409267,1382007,1225198,1310793,2070901,1415855,1402288,1273799,1244449,1881442,1806727,1932745,1286744,1249431,1876354,1837154,1923047,2929419,2358841,1778822,2171437,2785215,2929419,2358841,1778822,2171437,2785215,2925614,2357901,1778533,2170355,2781652,3033287,2432701,1387280,715915,757307,3033670,2432323,1387330,715814,757333
static\images\obj95__70.png,1221719,1344039,2072306,1313511,1427706,1221719,1344039,2072306,1313511,1427706,1228267,1336567,2054548,1342122,1422984,1286287,1258476,1879238,1843412,1919887,1287510,1266813,1892082,1848787,1913720,2919697,2348365,1779998,2169203,2774836,2919697,2348365,1779998,2169203,2774836,2915999,2347073,1779668,2168124,2770980,3024497,2421652,1388218,716366,757859,3024874,2421383,1388176,716297,757834
static\images\obj95__75.png,1199877,1305757,2062592,1292514,1390704,1199877,1305757,2062592,1292514,1390704,1218185,1294803,2078330,1305410,1407399,1268650,1237239,1911890,1889237,1926995,1265926,1250152,1917708,1871859,1947305,2951771,2376389,1808756,2200444,2805626,2951771,2376389,1808756,2200444,2805626,2948143,2375097,1808500,2199544,2801849,3057536,2450293,1410682,727925,770237,3057928,2450038,1410686,727887,770177
static\images\obj95__80.png,1216064,1370739,2084543,1424162,1413887,1216064,1370739,2084543,1424162,1413887,1202754,1351448,2068995,1444330,1427597,1297667,1257598,1871134,1793697,1896327,1292525,1266389,1857172,1813518,1912994,2899156,2333377,1753451,2142564,2756347,2899156,2333377,1753451,2142564,2756347,2895568,2332602,1753349,2141420,2752749,3001957,2406506,1367448,705597,746525,3002367,2406087,1367478,705584,746572
static\images\obj95__85.png,1256733,1419428,1947682,1606334,1352654,1256733,1419428,1947682,1606334,1352654,1253539,1423172,1940919,1606858,1353191,1282930,1347884,1772327,2050065,1883185,1285911,1344024,1789446,2027310,1883186,2864887,2305130,1718194,2102496,2725058,2864887,2305130,1718194,2102496,2725058,2861369,2304822,1718195,2101124,2721801,2966140,2378086,1338817,690887,731023,2966505,2377668,1338812,690840,731022
static\images\obj95__90.png,1250445,1419754,1933019,1606315,1328979,1250445,1419754,1933019,1606315,1328979,1249914,1425924,1928739,1615784,1333618,1285275,1352641,1787965,2017369,1882012,1286014,1347602,1802097,2029675,1872378,2858793,2300618,1711619,2094831,2719433,2858793,2300618,1711619,2094831,2719433,2855266,2300226,1711547,2093562,2716208,2959541,2373327,1333695,688263,728296,2959950,2373014,1333703,688279,728186
static\images\obj95__95.png,1298129,1282500,1756580,1818941,1191510,1298129,1282500,1756580,1818941,1191510,1321234,1258057,1752013,1844117,1169228,1279175,1404677,1691589,2058327,2076082,1288583,1415529,1703527,2087919,2070366,2821621,2271130,1678624,2057367,2684638,2821621,2271130,1678624,2057367,2684638,2818276,2270901,1678597,2056205,2681550,2920723,2343563,1308333,675601,714012,2921037,2343241,1308373,675615,714028
static\images\obj96__0.png,882958,2743420,2160939,1266044,1970400,882958,2743420,2160939,1266044,1970400,886936,2728946,2122842,1301638,1976485,1068791,2413329,1488723,2720058,838596,1066787,2417002,1494702,2729421,832481,2195976,1717716,1350671,1569720,2079460,2195976,1717716,1350671,1569720,2079460,2182950,1697794,1332504,1548138,2065125,2283521,1778059,1093653,564686,598486,2283893,1778510,1093590,564721,598503
static\images\obj96__10.png,528859,2447192,2833293,711065,2240964,528859,2447192,2833293,711065,2240964,523636,2466275,2802806,716941,2253928,979959,2155660,2523205,822402,1099633,989626,2146969,2519355,825960,1100177,2138229,1663476,1294775,1517723,2017016,2138229,1663476,1294775,1517723,2017016,2124836,1642063,1272648,1493287,2000924,2221645,1718234,1057217,546624,578895,2222792,1721569,1058075,546344,578647
static\images\obj96__100.png,1066571,1039653,1224157,2025838,757674,1066571,1039653,1224157,2025838,757674,1082474,1029495,1207913,2033382,740582,1007433,1847767,1430211,2319005,2205059,1000738,1839863,1423474,2344513,2216603,2733067,2319215,1840223,2143866,2640224,2733067,2319215,1840223,2143866,2640224,2728464,2308275,1829139,2131952,2633772,2798657,2378839,1485305,769057,810009,2804114,2388437,1485596,768841,809821
static\images\obj96__105.png,861919,2122079,1956582,1338331,1563870,861919,2122079,1956582,1338331,1563870,864004,2099836,1912477,1341910,1582677,989493,1828125,1612345,2357254,1157704,992673,1829811,1621016,2377646,1166714,2581033,2152877,1697160,1975859,2485218,2581033,2152877,1697160,1975859,2485218,2575786,2139420,1681935,1960682,2477521,2649003,2210751,1368469,707614,749086,2655391,2222607,1369410,706774,748466
static\images\obj96__110.png,900761,2291565,2017381,1362343,1619896,900761,2291565,2017381,1362343,1619896,892789,2299205,1996100,1362619,1652629,1024125,1978357,1554735,2433139,1122881,1016379,1979148,1571914,2454828,1138275,2453501,2011739,1575599,1837243,2355938,2453501,2011739,1575599,1837243,2355938,2448303,1997407,1558852,1820439,2348129,2522203,2073393,1266397,655533,693875,2530937,2086016,1267490,654208,692807
static\images\obj96__115.png,1280509,1180018,1140734,2353412,724665,1280509,1180018,1140734,2353412,724665,1277366,1190704,1134167,2377724,720148,1246786,2381250,1186419,2532275,2486967,1238675,2368779,1183418,2584306,2508258,2323533,1872646,1459500,1711958,2223855,2323533,1872646,1459500,1711958,2223855,2316214,1857516,1441921,1694090,2213790,2392978,1935254,1171771,609419,639269,2402255,1948255,1172266,608126,638270
static\images\obj96__120.png,950006,2495108,2050958,1382781,1756062,950006,2495108,2050958,1382781,1756062,936533,2507318,2062973,1374571,1763948,1105410,2223013,1491962,2534098,1033534,1104545,2220167,1489040,2565799,1066959,2278258,1816752,1418692,1655419,2176662,2278258,1816752,1418692,1655419,2176662,2269451,1798814,1398989,1635727,2164898,2349316,1876811,1136948,588372,623050,2357793,1889345,1137784,587405,622239
static\images\obj96__125.png,958730,2552222,2090981,1363688,1809903,958730,2552222,2090981,1363688,1809903,947763,2575596,2086031,1339680,1821681,1112732,2287178,1499324,2614944,1012145,1120227,2288916,1482099,2615494,1031343,2230964,1764400,1379519,1608142,2127045,2230964,1764400,1379519,1608142,2127045,2220927,1744026,1357635,1585664,2114249,2303502,1822966,1106480,572224,606207,2310883,1833734,1107299,571734,605727
static\images\obj96__130.png,1342097,1153830,1037900,2516639,729477,1342097,1153830,1037900,2516639,729477,1351411,1148987,1036045,2494091,715504,1344992,2559011,1168109,2697705,2643183,1339954,2568152,1147345,2694496,2623508,2150565,1685506,1312964,1540879,2045045,2150565,1685506,1312964,1540879,2045045,2139429,1663957,1291429,1517899,2031012,2224776,1742615,1053719,547859,573615,2231194,1750906,1054119,547762,573498
static\images\obj96__135.png,943586,2620805,2071083,1354709,1884853,943586,2620805,2071083,1354709,1884853,925881,2651613,2087826,1326634,1888558,1142514,2294538,1527298,2695812,1026929,1137834,2302969,1540575,2692722,1008575,2149696,1676627,1310117,1527445,2042567,2149696,1676627,1310117,1527445,2042567,2136911,1653813,1288430,1503582,2026802,2224536,1732680,1048402,541496,573791,2229840,1739015,1048809,541564,573897
static\images\obj96__140.png,949166,2587993,2103199,1359771,1890319,949166,2587993,2103199,1359771,1890319,950048,2621252,2088381,1361732,1900884,1134678,2301209,1509072,2728233,1023160,1123291,2312806,1512622,2709994,1024386,2162812,1692287,1331057,1545255,2055119,2162812,1692287,1331057,1545255,2055119,2149522,1665652,1303505,1516000,2038506,2238956,1746165,1070106,553531,586642,2243101,1751180,1070802,553602,586646
static\images\obj96__145.png,931582,2685850,2111149,1320332,1966915,931582,2685850,2111149,1320332,1966915,919884,2706312,2092552,1307460,1972080,1147563,2354215,1506815,2751270,995293,1132768,2354593,1494873,2750524,968578,2104506,1632324,1276917,1487880,1993533,2104506,1632324,1276917,1487880,1993533,2091544,1609644,1255762,1464200,1977988,2183091,1688673,1022699,528344,560005,2186026,1690125,1023185,528496,560078
static\images\obj96__15.png,846616,2792539,2140755,1311229,1962984,846616,2792539,2140755,1311229,1962984,842911,2800037,2105961,1324147,1972459,1112424,2434213,1523022,2804535,825710,1115441,2436236,1524271,2797196,833995,2060402,1602491,1247943,1458443,1950288,2060402,1602491,1247943,1458443,1950288,2045107,1581321,1227559,1435331,1932687,2141224,1653995,998964,516721,547622,2142449,1657900,999537,516002,547027
static\images\obj96__150.png,951607,2707570,2110946,1316838,1988479,951607,2707570,2110946,1316838,1988479,932874,2723427,2098387,1293377,1996449,1148701,2372634,1497467,2765336,948766,1150140,2387331,1498419,2753283,949422,2095735,1625132,1272292,1482166,1982935,2095735,1625132,1272292,1482166,1982935,2083282,1603291,1251809,1459513,1968131,2176541,1682286,1020057,526962,558510,2178686,1681607,1020217,527381,558870
static\images\obj96__155.png,1397711,1042819,961326,2589811,726009,1397711,1042819,961326,2589811,726009,1407989,1036679,937735,2605620,709116,1360683,2696409,1060567,2785418,2766835,1366575,2710054,1053528,2775933,2734257,2072215,1613343,1260234,1478931,1958895,2072215,1613343,1260234,1478931,1958895,2059307,1592105,1240849,1457330,1943298,2154401,1670477,1016559,529220,552995,2155619,1667838,1016420,529941,553529
static\images\obj96__160.png,934568,2732963,2184042,1239268,2025466,934568,2732963,2184042,1239268,2025466,925961,2742601,2144937,1249870,2028292,1133410,2391195,1490846,2787693,877274,1143901,2398523,1476200,2761421,875020,2118852,1655331,1302016,1513510,2006510,2118852,1655331,1302016,1513510,2006510,2106703,1635223,1283815,1492686,1992046,2202670,1713753,1051134,543313,575886,2202879,1709589,1050442,544197,576640
static\images\obj96__165.png,895491,2736802,2181911,1223557,2026349,895491,2736802,2181911,1223557,2026349,885582,2739723,2150920,1242424,2030587,1106285,2388139,1478348,2762079,858849,1111418,2391663,1466881,2739640,838030,2132555,1671534,1315277,1529265,2021595,2132555,1671534,1315277,1529265,2021595,2121602,1653139,1298158,1509876,2008891,2216945,1731489,1064044,549701,582677,2215958,1726481,1063265,550360,583140
static\images\obj96__170.png,1373793,961823,912331,2627527,618937,1373793,961823,912331,2627527,618937,1358815,967480,876782,2643095,603204,1307814,2707493,1033117,2784468,2734767,1310228,2707523,1051193,2769525,2723385,2139549,1688827,1323995,1552721,2029735,2139549,1688827,1323995,1552721,2029735,2128407,1671178,1309952,1533641,2016580,2223074,1747783,1070409,556860,581911,2221484,1743485,1070013,557235,582167
static\images\obj96__175.png,801851,2700048,2112331,1202811,1934227,801851,2700048,2112331,1202811,1934227,815155,2703732,2099408,1234504,1967014,1033626,2347989,1497790,2729926,824258,1044323,2350070,1482247,2736048,825383,2225101,1764148,1393043,1616261,2115547,2225101,1764148,1393043,1616261,2115547,2218503,1748644,1378254,1598840,2107038,2310508,1825721,1130544,583638,618606,2309253,1822846,1130211,583734,618671
static\images\obj96__180.png,787913,2677303,2093320,1225740,1909847,787913,2677303,2093320,1225740,1909847,797756,2679951,2063568,1229909,1917331,1024364,2312648,1521089,2726754,840080,1033181,2317012,1530759,2719401,840503,2253947,1790559,1414478,1640610,2144095,2253947,1790559,1414478,1640610,2144095,2244182,1776397,1401476,1624863,2132975,2337692,1851236,1149803,593656,629092,2337615,1850628,1149657,593677,629109
static\images\obj96__185.png,820379,2690569,2100333,1252433,1929828,820379,2690569,2100333,1252433,1929828,811201,2707425,2064261,1254455,1932726,1053663,2342237,1519147,2720863,841992,1053952,2335658,1516804,2729659,846954,2204907,1743393,1375971,1595781,2095386,2204907,1743393,1375971,1595781,2095386,2197401,1727631,1358819,1577031,2086128,2288655,1801743,1119197,577945,612540,2289824,1803696,1119358,577937,612502
static\images\obj96__190.png,829614,2703332,2106638,1279029,1955292,829614,2703332,2106638,1279029,1955292,818671,2745854,2088069,1273900,1972746,1071511,2348335,1496568,2715625,849664,1068394,2363463,1497949,2722694,853661,2159818,1699784,1334196,1552123,2051044,2159818,1699784,1334196,1552123,2051044,2150781,1681202,1316439,1531392,2040044,2241511,1755707,1082470,559389,592872,2243032,1758321,1082875,559074,592521
static\images\obj96__195.png,841619,2741009,2126079,1295355,1999238,841619,2741009,2126079,1295355,1999238,830337,2762794,2101406,1295529,1994830,1065711,2383311,1482720,2721525,850336,1061036,2402912,1490165,2727612,849843,2117163,1661985,1302697,1516783,2009310,2117163,1661985,1302697,1516783,2009310,2108019,1643658,1284480,1496085,1997982,2197843,1715713,1054136,545327,577876,2199502,1718874,1054673,544572,577113
static\images\obj96__20.png,860603,2753325,2122294,1318769,1982479,860603,2753325,2122294,1318769,1982479,861256,2777787,2090377,1323930,1995268,1111493,2405036,1504957,2764795,859280,1097872,2413452,1518652,2762874,864597,2046377,1598615,1253524,1458835,1937753,2046377,1598615,1253524,1458835,1937753,2030708,1573625,1229821,1432476,1919570,2125839,1645538,1003451,519431,550478,2126624,1649376,1004374,518530,549637
static\images\obj96__200.png,2014188,1510338,2427164,1275364,1578128,2014188,1510338,2427164,1275364,1578128,2013253,1505559,2410100,1236733,1583932,1697868,1097926,2676000,2581283,2719207,1687958,1088228,2664354,2609433,2730618,2002788,1564490,1216102,1429026,1894814,2002788,1564490,1216102,1429026,1894814,1992545,1545581,1201500,1408709,1882922,2081900,1616240,968940,501307,531629,2084296,1619298,968862,500475,530928
static\images\obj96__205.png,924072,2704962,2151307,1294949,2010576,924072,2704962,2151307,1294949,2010576,905772,2721394,2144425,1271160,2018340,1106840,2362467,1529818,2659489,895398,1104967,2349930,1556027,2685055,891730,2066492,1618490,1272935,1480293,1959028,2066492,1618490,1272935,1480293,1959028,2056496,1599012,1252521,1458642,1947472,2146062,1669699,1023856,529779,561308,2147205,1672506,1024185,528793,560422
static\images\obj96__210.png,947972,2681622,2169688,1276822,2002949,947972,2681622,2169688,1276822,2002949,944582,2693353,2129941,1260768,2022397,1125920,2338321,1516182,2656318,898514,1122953,2348954,1528329,2674608,892315,2074850,1631710,1290350,1495030,1968761,2074850,1631710,1290350,1495030,1968761,2064202,1609847,1268339,1471634,1955605,2153220,1681459,1041180,538600,570714,2153315,1683998,1041687,537874,569987
static\images\obj96__215.png,1418430,1121964,1030526,2498843,772649,1418430,1121964,1030526,2498843,772649,1421818,1125881,1021089,2514379,763174,1352246,2636054,1137270,2715024,2603284,1354246,2632982,1129599,2711819,2602651,2030976,1600360,1264232,1473795,1925703,2030976,1600360,1264232,1473795,1925703,2021318,1579133,1243419,1451543,1912632,2109540,1649758,1019874,530734,555028,2109606,1650916,1019983,530471,554745
static\images\obj96__220.png,966081,2601687,2135868,1258580,1971341,966081,2601687,2135868,1258580,1971341,962671,2584682,2118738,1260045,1987447,1159198,2262552,1536663,2610291,949472,1165188,2246034,1543921,2602597,941981,2093117,1658415,1325628,1525822,1988757,2093117,1658415,1325628,1525822,1988757,2082901,1636994,1303676,1502963,1975265,2170570,1709264,1072449,554181,587146,2169692,1708680,1072799,554055,587057
static\images\obj96__225.png,969273,2539675,2110570,1276395,1945551,969273,2539675,2110570,1276395,1945551,966494,2531110,2104571,1272596,1970567,1164781,2199549,1548600,2565001,964999,1170333,2202306,1537616,2555903,956979,2105467,1675503,1342138,1544319,2002261,2105467,1675503,1342138,1544319,2002261,2095442,1654342,1321647,1522312,1988991,2182119,1726801,1084758,560237,593543,2180547,1724252,1085018,560227,593623
static\images\obj96__230.png,953642,2459146,2092723,1262239,1918101,953642,2459146,2092723,1262239,1918101,948445,2461926,2082522,1232356,1927987,1146669,2137043,1551441,2549903,986949,1144107,2149132,1547302,2521910,992052,2150180,1724816,1390593,1594625,2048201,2150180,1724816,1390593,1594625,2048201,2139809,1703354,1370306,1572826,2034501,2225969,1776481,1128405,582933,617613,2223615,1772270,1128666,582956,617576
static\images\obj96__235.png,950111,2386313,2070065,1265842,1878426,950111,2386313,2070065,1265842,1878426,963261,2391737,2058100,1253785,1882642,1137558,2070831,1561641,2495448,1051148,1133425,2072522,1558678,2463520,1029435,2189475,1768369,1431795,1639562,2087842,2189475,1768369,1431795,1639562,2087842,2179497,1748121,1412554,1618691,2075334,2264940,1821601,1164651,601756,637484,2261943,1815312,1164558,602060,637659
static\images\obj96__240.png,936601,2306301,2034187,1254766,1834400,936601,2306301,2034187,1254766,1834400,946393,2311854,2038738,1236987,1837026,1096447,2017191,1571737,2457971,1076642,1105075,2014700,1566174,2429593,1038602,2243677,1828807,1486615,1700606,2143520,2243677,1828807,1486615,1700606,2143520,2234053,1809794,1468232,1681337,2131654,2318437,1882637,1212861,626623,663720,2314731,1874012,1212038,627357,664316
static\images\obj96__245.png,1255896,1095527,1199328,2130331,860898,1255896,1095527,1199328,2130331,860898,1275663,1081097,1196532,2141868,861302,1235738,2171730,1318165,2456706,2369425,1244185,2172652,1290113,2436234,2326565,2290970,1887941,1530158,1764435,2192838,2290970,1887941,1530158,1764435,2192838,2282003,1871925,1515780,1749052,2181612,2365170,1944246,1248539,647370,680091,2360469,1933348,1247775,648170,680793
static\images\obj96__25.png,519000,2447463,2740394,734873,2297722,519000,2447463,2740394,734873,2297722,510121,2444720,2722758,757351,2311246,992543,2116443,2467044,887920,1117509,992464,2112032,2471589,887261,1134596,2059064,1605781,1261060,1468667,1943448,2059064,1605781,1261060,1468667,1943448,2043755,1582384,1238340,1443903,1925682,2137657,1654297,1020450,528068,559155,2137402,1657850,1021511,527215,558288
static\images\obj96__250.png,893481,2067103,1960082,1192760,1668913,893481,2067103,1960082,1192760,1668913,901898,2069142,1941558,1195835,1669288,1005979,1801256,1619195,2315543,1190228,1007582,1809310,1590823,2279516,1164245,2441487,2039085,1672182,1910142,2345757,2441487,2039085,1672182,1910142,2345757,2433560,2025378,1659566,1897277,2335848,2513785,2098132,1376785,711403,753310,2508502,2085854,1375383,712208,753955
static\images\obj96__255.png,1132322,1063715,1259530,1920431,871210,1132322,1063715,1259530,1920431,871210,1161863,1059542,1259133,1934228,852790,1095036,1873501,1441053,2275993,2205205,1102974,1885403,1428583,2245660,2170997,2542600,2147989,1749898,2014247,2449144,2542600,2147989,1749898,2014247,2449144,2535567,2139212,1741701,2005238,2440546,2613942,2211391,1433203,741813,781227,2608140,2198551,1432647,742298,781545
static\images\obj96__260.png,1014323,1008857,1256142,1777863,846765,1014323,1008857,1256142,1777863,846765,1047548,1015940,1248070,1776871,810059,967343,1674788,1510804,2180427,2111728,959880,1679229,1496156,2147590,2096843,2773329,2384567,1956866,2242327,2683171,2773329,2384567,1956866,2242327,2683171,2768104,2378658,1951638,2236653,2676587,2842091,2450650,1614668,835065,880422,2836950,2439829,1614040,835078,880489
static\images\obj96__265.png,877716,937278,1236824,1606690,778775,877716,937278,1236824,1606690,778775,908726,936899,1266409,1618824,760223,812020,1398963,1629806,2016791,1950292,813093,1406256,1614211,2023831,1951306,3075740,2688338,2215196,2526254,2988427,3075740,2688338,2215196,2526254,2988427,3072106,2684901,2211997,2522896,2983707,3141106,2756729,1835110,948187,1001072,3137983,2750398,1834577,948201,1001112
static\images\obj96__270.png,600216,1277629,1475938,1200217,989301,600216,1277629,1475938,1200217,989301,628233,1264870,1505986,1182606,1006139,617729,1187490,1685719,1932162,1507496,615011,1181435,1687676,1928441,1515318,3311136,2921641,2421406,2748233,3225887,3311136,2921641,2421406,2748233,3225887,3308293,2916164,2416884,2742814,3220529,3372583,2988534,2025641,1045672,1106596,3372989,2988583,2025270,1045735,1106594
static\images\obj96__275.png,921613,996714,1232443,1738408,736367,921613,996714,1232443,1738408,736367,923906,978759,1254276,1723510,729354,839775,1488047,1571611,2077311,1979717,833694,1494311,1556293,2086540,1993988,3048877,2640606,2149961,2455630,2958449,3048877,2640606,2149961,2455630,2958449,3045242,2637039,2147322,2451968,2954348,3112417,2710021,1779319,919815,970769,3116310,2716339,1779683,919804,970740
static\images\obj96__280.png,1077833,1110298,1197982,1959408,776580,1077833,1110298,1197982,1959408,776580,1095816,1112473,1218315,1966115,767743,1007767,1816046,1443072,2218049,2136102,1010019,1811722,1433112,2242675,2133543,2770603,2340364,1884132,2164578,2673444,2770603,2340364,1884132,2164578,2673444,2764994,2333595,1877527,2157117,2667187,2838215,2407732,1553926,804417,847814,2844055,2419016,1554806,804337,847733
static\images\obj96__285.png,1186345,1170942,1217380,2108966,773751,1186345,1170942,1217380,2108966,773751,1180739,1170188,1209516,2103088,757399,1119606,2051462,1330127,2332225,2214040,1126116,2037425,1346199,2358118,2245132,2585825,2135600,1704494,1967984,2485013,2585825,2135600,1704494,1967984,2485013,2580603,2127100,1696062,1958310,2479123,2655844,2202836,1395451,723515,761574,2664534,2216769,1396521,723004,761154
static\images\obj96__290.png,1240002,1158800,1157144,2232386,767767,1240002,1158800,1157144,2232386,767767,1246105,1161151,1174943,2235226,759199,1214776,2197865,1268927,2382254,2349997,1207884,2207318,1283868,2406294,2371465,2455864,2000658,1590358,1840478,2353107,2455864,2000658,1590358,1840478,2353107,2449861,1990365,1577935,1828596,2346077,2526718,2063507,1301745,676614,711059,2537802,2079914,1303328,675394,710113
static\images\obj96__295.png,1306757,1160604,1109288,2328756,752919,1306757,1160604,1109288,2328756,752919,1288056,1155073,1122326,2331121,740040,1280171,2342681,1242150,2503340,2417414,1266544,2348930,1230860,2548783,2440314,2328543,1861502,1470204,1709164,2223447,2328543,1861502,1470204,1709164,2223447,2320054,1848249,1457362,1695275,2214308,2400435,1919663,1193406,621220,651910,2412004,1937288,1194314,619359,650386
static\images\obj96__30.png,941780,2727467,2150526,1297246,2049717,941780,2727467,2150526,1297246,2049717,935049,2729706,2135819,1301637,2048511,1078225,2391941,1537176,2724437,873346,1067526,2398689,1544141,2715296,862210,2018194,1578109,1247156,1444024,1911201,2018194,1578109,1247156,1444024,1911201,2003451,1554428,1226231,1419481,1894679,2096759,1626283,994678,514319,545010,2095820,1628667,995047,513704,544548
static\images\obj96__300.png,993281,2408245,1985902,1422536,1730930,993281,2408245,1985902,1422536,1730930,963067,2418595,2014754,1397837,1729381,1132250,2146419,1560152,2506168,1113518,1108330,2145042,1543383,2534439,1132128,2282645,1809127,1429166,1655424,2175506,2282645,1809127,1429166,1655424,2175506,2272349,1791599,1412994,1636999,2163923,2355628,1863941,1159552,600944,636104,2366140,1881300,1161137,599393,634904
static\images\obj96__305.png,1021876,2390985,2015850,1387690,1756362,1021876,2390985,2015850,1387690,1756362,996875,2430125,2000608,1399835,1773574,1107596,2182095,1535820,2573439,1102688,1094901,2178832,1530228,2603987,1132713,2271662,1794275,1420202,1643164,2162524,2271662,1794275,1420202,1643164,2162524,2259839,1770407,1396338,1616683,2148146,2345580,1846035,1153458,597395,632624,2354659,1862520,1155230,596541,631983
static\images\obj96__310.png,1031292,2444489,2032432,1394596,1812732,1031292,2444489,2032432,1394596,1812732,991864,2475512,2007346,1387309,1824833,1144276,2227485,1529450,2629124,1112193,1131950,2226635,1509857,2638648,1128603,2198768,1721957,1358372,1573936,2088616,2198768,1721957,1358372,1573936,2088616,2185084,1695786,1334980,1547385,2071169,2273296,1772301,1102974,571002,604853,2281334,1786509,1104571,570624,604565
static\images\obj96__315.png,1010154,2458979,2030557,1387281,1867958,1010154,2458979,2030557,1387281,1867958,991683,2498379,2010984,1386297,1877052,1148572,2221905,1531019,2670687,1114417,1137032,2228859,1527702,2668149,1129580,2177288,1698849,1341653,1553381,2064576,2177288,1698849,1341653,1553381,2064576,2164285,1668853,1312384,1521139,2047604,2254412,1747973,1086099,562019,595443,2261516,1759565,1087620,562055,595488
